URL Prisma;Año de Publicación;Tipo;Título;Fuente;ISSN;ISBN;Datos de la Publicación;Editor;Autores;Autoría preferente;Autores US;Total Autores;Afiliaciones;Afiliaciones Internacionales Sí/No;Afiliaciones Internacionales;DOI;Cód. WOS;Cód. Scopus;Cód. PubMed;Id. idUS;Cód. Dialnet;Vía Acceso;Dialnet
https://bibliometria.us.es/prisma/publicacion/209779;2022;Revista;Effectiveness of sponsoring the video assistant referee system: a comparative exploratory study;INTERNATIONAL JOURNAL OF SPORTS MARKETING & SPONSORSHIP;1464-6668;;;EMERALD GROUP PUBLISHING LTD;"Alonso Dos Santos, Manuel;Sánchez-Franco, Manuel J.;Torres-Moraga, Eduardo;Calabuig Moreno, Ferran";No;Sánchez-Franco, Manuel J. [3899];4;"Universidad de Granada;Universidad Catolica de la Santisima Concepcion;Universidad de Sevilla;Universidad de Chile;University of Valencia";Sí;"Universidad Catolica de la Santisima Concepcion;Universidad de Chile";10.1108/IJSMS-05-2022-0107;-;2-s2.0-85138275319;-;-;-;Híbrida;-
https://bibliometria.us.es/prisma/publicacion/168797;2022;Revista;Saving for the bad times: slack resources during an economic downturn;Journal of Business Strategy;0275-6668;;43 (1), 56-64;;"Agustí, María;Galán, José L.;Acedo, Francisco J.";Sí;"Agustí, María [7372];Galán, José L. [1400];Acedo, Francisco J. [14]";3;Universidad de Sevilla;No;-;10.1108/JBS-05-2020-0099;-;2-s2.0-85094107466;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/192831;2022;Revista;Value co-creation and perceived value: a customer perspective in the hospitality context;EUROPEAN RESEARCH ON MANAGEMENT AND BUSINESS ECONOMICS;"2444-8834;2444-8842";;28 (1);ELSEVIER SCI LTD;"Solakis, Konstantinos;Peña-Vinces, Jesús;Lopez-Bonilla, Jesús M.";Sí;"Peña-Vinces, Jesús [3212];Lopez-Bonilla, Jesús M. [2235]";3;"Cyprus University of Technology;Universidad de Sevilla";Sí;Cyprus University of Technology;10.1016/j.iedeen.2021.100175;-;2-s2.0-85121318795;-;-;ARTREV 8463388;Híbrida;Texto Completo
https://bibliometria.us.es/prisma/publicacion/178846;2022;Revista;How financing and information drive international corporate entrepreneurs’ innovations;JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP;"1570-7385;1573-7349";;20 (2), 316-343;SPRINGER;"Franco-Leal, Noelia;Díaz-Carrión, Rosalía";Sí;Díaz-Carrión, Rosalía [6552];2;"Universidad de Cadiz;Universidad de Sevilla";No;-;10.1007/s10843-021-00285-9;WOS:000626786600001;2-s2.0-85102492538;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/178702;2022;Revista;The challenge of board composition: effects of board resource variety and faultlines on the degree of a firm's international activity;LONG RANGE PLANNING;"0024-6301;1873-1872";;55 (2);ELSEVIER SCI LTD;"Barroso-Castro, Carmen;Pérez-Calero, Leticia;Vecino-Gravel, Julio D.;Villegas-Periñán, Mª del Mar";Sí;"Barroso-Castro, Carmen [351];Vecino-Gravel, Julio D. [4295];Villegas-Periñán, Mª del Mar [4371]";4;"Universidad de Sevilla;Universidad Pablo de Olavide";No;-;10.1016/j.lrp.2020.102047;WOS:000779104200009;2-s2.0-85092491977;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/215534;2022;Revista;Boards of directors and environmental sustainability: finding the synergies that yield results;BUSINESS STRATEGY AND THE ENVIRONMENT;"0964-4733;1099-0836";;;WILEY;"Villalba-Ríos, Paula;Barroso-Castro, Carmen;Vecino-Gravel, Julio Darío;Villegas-Periñan, María del Mar";Sí;"Villalba-Ríos, Paula [6929];Barroso-Castro, Carmen [351];Vecino-Gravel, Julio Darío [4295];Villegas-Periñan, María del Mar [4371]";4;Universidad de Sevilla;No;-;10.1002/bse.3342;WOS:000904679800001;2-s2.0-85145207417;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/192838;2022;Revista;The typology of entrepreneurial exporters: has it all been said? An empirical approach using latent class segmentations;ECONOMIC RESEARCH-EKONOMSKA ISTRAZIVANJA;"1331-677X;1848-9664";;35 (1), 4177-4194;ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD;"Ruiz López, Ana;Navarro-García, Antonio;Berbel Pineda, Juan Manuel";No;Navarro-García, Antonio [2957];3;"Universidad de Sevilla;Universidad Pablo de Olavide";No;-;10.1080/1331677X.2021.2012497;-;2-s2.0-85121376613;-;11441/136178;-;Dorada;-
https://bibliometria.us.es/prisma/publicacion/185581;2022;Revista;Value or image? The effects of restaurant-supplier co-creation on consumers' behavioral intentions;British Food Journal;0007-070X;;124 (3), 795-810;;"Venessa Chan Lyu;José Luis Roldán;Wynne Chin;Vincent Liu;Congdong Li";No;José Luis Roldán [3692];5;-;-;-;10.1108/BFJ-03-2021-0220;WOS:000678569300001;2-s2.0-85111556819;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/215405;2022;Revista;A study of the factors which influence digital transformation in Kibs companies;FRONTIERS IN PSYCHOLOGY;1664-1078;;13;FRONTIERS MEDIA SA;"Marino-Romero, Jorge Alberto;Palos-Sanchez, Pedro Ramiro;Velicia-Martin, Félix Antonio;Rodrigues, Ricardo Gouveia";No;"Palos-Sanchez, Pedro Ramiro [5070];Velicia-Martin, Félix Antonio [4320]";4;-;-;-;10.3389/fpsyg.2022.993972;WOS:000907774400001;2-s2.0-85145733992;-;-;-;Dorada;-
https://bibliometria.us.es/prisma/publicacion/178845;2022;Revista;Antecedents of academic performance in management studies in a flipped learning setting;Journal of Education for Business;"0883-2323;1940-3356";;97 (3), 186-195;;"Díaz-Carrión, Rosalía;Franco-Leal, Noelia";Sí;Díaz-Carrión, Rosalía [6552];2;"Universidad de Sevilla;Universidad de Cadiz";No;-;10.1080/08832323.2021.1896462;WOS:000628051000001;2-s2.0-85102575206;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/207664;2022;Revista;Dynamic innovation capabilities and their impact on export performance in times of economic crisis;Revista Brasileira de Gestao de Negocios;"1806-4892;1983-0807";;24 (2), 351-365;Fundacao Escola de Comercio Alvares Penteado;"Ledesma-Chaves, Pablo;Arenas-Gaitán, Jorge";Sí;"Ledesma-Chaves, Pablo [6572];Arenas-Gaitán, Jorge [198]";2;Universidad de Sevilla;No;-;10.7819/rbgn.v24i2.4172;WOS:000839174600001;2-s2.0-85133660538;-;-;ARTREV 8530831;Dorada;Texto Completo
https://bibliometria.us.es/prisma/publicacion/199249;2022;Revista;To what extent are <scp>PhD</scp> students intrapreneurs? A study from a gender perspective;STRATEGIC CHANGE-BRIEFINGS IN ENTREPRENEURIAL FINANCE;"1086-1718;1099-1697";;31 (2), 211-218;John Wiley & Sons;"Baena?Luna, Pedro;Sánchez?Torné, Isadora;Pérez?Suárez, Macarena;García?Río, Esther";Sí;"Baena?Luna, Pedro [6738];Sánchez?Torné, Isadora [3954];Pérez?Suárez, Macarena [3293];García?Río, Esther [6899]";4;-;-;-;10.1002/jsc.2490;WOS:000764371700004;2-s2.0-85125558461;-;11441/130493;-;Híbrida;-
https://bibliometria.us.es/prisma/publicacion/208751;2022;Revista;Tecnología Blockchain: Desafíos presentes y futuros en su aplicación;Revista Conhecimento Online;2176-8501;;14 (2), 258-273;;"Baena Luna, Pedro;García Río, Esther";Sí;"Baena Luna, Pedro [6738];García Río, Esther [6899]";2;-;-;-;10.25112/rco.v2.2859;-;2-s2.0-85138586502;-;11441/136386;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/180256;2022;Revista;The relevance of motivation, authenticity and destination image to explain future behavioural intention in a UNESCO World Heritage Site;CURRENT ISSUES IN TOURISM;"1368-3500;1747-7603";;25 (4), 650-673;ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD;"Carreira, V.;González-Rodríguez, M. Rosario;Díaz-Fernández, M. C.";Sí;"González-Rodríguez, M. Rosario [1798];Díaz-Fernández, M. C. [1054]";3;-;-;-;10.1080/13683500.2021.1905617;WOS:000635886200001;2-s2.0-85103533907;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/171168;2022;Revista;The mediating effects of community support for sustainable tourism, community attachment, involvement, and environmental attitudes;Journal of Hospitality and Tourism Research;"1096-3480;1557-7554";;46 (7), 1298-1321;;"Orgaz-Agüera, Francisco;Castellanos-Verdugo, Mario;Acosta Guzmán, José Alberto;Cobeña, Mar;Oviedo-García, María de los Ángeles";Sí;"Castellanos-Verdugo, Mario [757];Cobeña, Mar [4534];Oviedo-García, María de los Ángeles [3113]";5;"Universidad de Santiago;Universidad de Sevilla";Sí;Universidad de Santiago;10.1177/1096348020980126;WOS:000600193000001;2-s2.0-85097611495;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/201904;2022;Revista;Guest editorial: Sports management research using partial least squares structural equation modeling (PLS-SEM);INTERNATIONAL JOURNAL OF SPORTS MARKETING & SPONSORSHIP;1464-6668;;23 (2), 229-240;EMERALD GROUP PUBLISHING LTD;"Cepeda-Carrión, Gabriel;Hair, Joseph F.;Ringle, Christian M.;Roldán, José Luis;García-Fernández, Jerónimo";Sí;"Cepeda-Carrión, Gabriel [815];Roldán, José Luis [3692]";5;-;-;-;10.1108/ijsms-05-2022-242;WOS:000777147300001;2-s2.0-85128431048;-;-;-;Bronce;-
https://bibliometria.us.es/prisma/publicacion/197497;2022;Revista;The mediating role of knowledge creation processes in the relationship between social media and open innovation;Journal of the Knowledge Economy;"1868-7865;1868-7873";;;;"Cepeda-Carrión, Ignacio;Ortega-Gutiérrez, Jaime;Garrido-Moreno, Aurora;Cegarra-Navarro, Juan Gabriel";Sí;"Cepeda-Carrión, Ignacio [816];Ortega-Gutiérrez, Jaime [3079]";4;"Universidad de Sevilla;Universidad de Malaga;Universidad Politecnica de Cartagena";No;-;10.1007/s13132-022-00949-4;-;2-s2.0-85124526428;-;-;-;Bronce;-
https://bibliometria.us.es/prisma/publicacion/199574;2022;Revista;Make green, live clean! Linking adaptive capability and environmental behavior with financial performance through corporate sustainability performance;JOURNAL OF CLEANER PRODUCTION;"0959-6526;1879-1786";;346;ELSEVIER SCI LTD;"Algarni, Mohammad A.;Ali, Murad;Albort-Morant, Gema;Leal-Rodríguez, Antonio L.;Latan, Hengky;Ali, Imran;Ullah, Shakir";No;"Albort-Morant, Gema [5798];Leal-Rodríguez, Antonio L. [2157]";7;"King Abdulaziz University;Newcastle Business School;Universidad de Sevilla;HLC Consulting;University of Maryland Global Campus;University of Louisiana at Monroe";Sí;"King Abdulaziz University;Newcastle Business School;HLC Consulting;University of Maryland Global Campus;University of Louisiana at Monroe";10.1016/j.jclepro.2022.131156;-;2-s2.0-85126149139;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/214807;2022;Revista;Improving KIBS performance using digital transformation: study based on the theory of resources and capabilities;JOURNAL OF SERVICE THEORY AND PRACTICE;2055-6225;;;EMERALD GROUP PUBLISHING LTD;"Marino-Romero, Jorge Alberto;Palos-Sánchez, Pedro R.;Velicia-Martín, Félix";Sí;"Palos-Sánchez, Pedro R. [5070];Velicia-Martín, Félix [4320]";3;"Universidad de Extremadura;Universidad de Sevilla";No;-;10.1108/JSTP-04-2022-0095;-;2-s2.0-85142609417;-;-;-;Híbrida;-
https://bibliometria.us.es/prisma/publicacion/212105;2022;Revista;Covering the EU at local level: A multiple-case study in Germany, the UK and Spain;INTERNATIONAL COMMUNICATION GAZETTE;"1748-0485;1748-0493";;;SAGE PUBLICATIONS INC;"Rivas-de-Roca, Rubén;Caro González, Francisco Javier;García-Gordillo, Mar";No;"Rivas-de-Roca, Rubén [4941];Caro González, Francisco Javier [684];García-Gordillo, Mar [1515]";3;-;-;-;10.1177/17480485221134177;WOS:000871935600001;2-s2.0-85141013222;-;11441/138581;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/197486;2022;Revista;Buying local food is not a question of attitude: an analysis of benefits and limitations;Spanish Journal of Marketing - ESIC;"2444-9695;2444-9709";;26 (1), 80-97;EMERALD GROUP PUBLISHING LTD;"Peral-Peral, Begoña;Arenas Gaitán, Jorge;Reina-Arroyo, Jesús";Sí;"Peral-Peral, Begoña [3216];Arenas Gaitán, Jorge [198]";3;"Universidad de Sevilla;ESIC Business &amp; Marketing School, Madrid";No;-;10.1108/SJME-09-2021-0181;-;2-s2.0-85124831450;-;11441/136320;ARTREV 8447391;Dorada;Texto Completo
https://bibliometria.us.es/prisma/publicacion/208430;2022;Revista;Microblogging: an online resource to support education and training processes;CAMPUS VIRTUALES;2255-1514;;11 (2), 39-48;RED UNIV CAMPUS VIRTUALES;"García Río, Esther;Baena Luna, Pedro;Palos Sánchez, Pedro Ramiro;Aguayo Camacho, Mariano";No;"García Río, Esther [6899];Baena Luna, Pedro [6738];Palos Sánchez, Pedro Ramiro [5070];Aguayo Camacho, Mariano [35]";4;-;-;-;10.54988/cv.2022.2.1013;WOS:000859245000003;-;-;11441/136035;ARTREV 8569554;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/189328;2022;Revista;Do travelers' reviews depend on the destination? An analysis in coastal and urban peer-to-peer lodgings;PSYCHOLOGY & MARKETING;"0742-6046;1520-6793";;39 (2), 441-459;WILEY-BLACKWELL;"Sánchez-Franco, M. J.;Rey-Moreno, M.";Sí;"Sánchez-Franco, M. J. [3899];Rey-Moreno, M. [3516]";2;-;-;-;10.1002/mar.21608;WOS:000707660500001;2-s2.0-85116967728;-;11441/128263;-;Híbrida;-
https://bibliometria.us.es/prisma/publicacion/211123;2022;Revista;Centenarian family and non-family companies. An exploratory analysis;"CORPORATE GOVERNANCE AND RESEARCH &amp; DEVELOPMENT STUDIES";"2704-8462;2723-9098";;(1), 13-32;Franco Angeli;"Carlos Casillas, José;Picón-Berjoyo, Araceli;Ruiz-Moreno, Carolina";Sí;"Carlos Casillas, José [744];Picón-Berjoyo, Araceli [3317];Ruiz-Moreno, Carolina [3824]";3;-;-;-;10.3280/cgrds1-2022oa13744;-;-;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/212863;2022;Revista;Clustering abstracts from the literature on Quality Management (1980–2020);Total Quality Management & Business Excellence;"1478-3363;1478-3371";;1-31;ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD;"Sánchez-Franco, Manuel J.;Calvo-Mora, Arturo;Periáñez-Cristobal, Rafael";Sí;"Sánchez-Franco, Manuel J. [3899];Calvo-Mora, Arturo [570];Periáñez-Cristobal, Rafael [3304]";3;-;-;-;10.1080/14783363.2022.2139674;WOS:000876872000001;2-s2.0-85141155924;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/210824;2022;Revista;A case study on a hedonic-motivation system adoption model in a game-based student response system;INTERNATIONAL JOURNAL OF HUMAN-COMPUTER INTERACTION;"1044-7318;1532-7590";;;TAYLOR & FRANCIS INC;"Palos-Sánchez, P. R.;Saura, J. R.;Velicia-Martín, F.";Sí;"Palos-Sánchez, P. R. [5070];Velicia-Martín, F. [4320]";3;-;-;-;10.1080/10447318.2022.2121801;WOS:000860051100001;2-s2.0-85139159323;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/204203;2022;Revista;The diffusion of energy technologies. Evidence from renewable, fossil, and nuclear energy patents;Technological Forecasting and Social Change;"0040-1625;1873-5509";;178;ELSEVIER SCIENCE INC;"Fernández, A. M.;Ferrándiz, E.;Medina, J.";Sí;Medina, J. [7203];3;-;-;-;10.1016/j.techfore.2022.121566;WOS:000778411300010;2-s2.0-85126141228;-;-;-;Híbrida;-
https://bibliometria.us.es/prisma/publicacion/183614;2022;Revista;The use of fitness centre apps and its relation to customer satisfaction: a UTAUT2 perspective;INTERNATIONAL JOURNAL OF SPORTS MARKETING & SPONSORSHIP;1464-6668;;23 (5), 966-985;EMERALD GROUP PUBLISHING LTD;"Ferreira Barbosa, Helena;García-Fernández, Jerónimo;Pedragosa, Vera;Cepeda-Carrión, Gabriel";Sí;"García-Fernández, Jerónimo [1491];Cepeda-Carrión, Gabriel [815]";4;"Instituto Politcnico de Beja;Universidad de Sevilla;Universidade Autónoma de Lisboa Luís de Camões";Sí;"Instituto Politcnico de Beja;Universidade Autónoma de Lisboa Luís de Camões";10.1108/IJSMS-01-2021-0010;WOS:000653157900001;2-s2.0-85106344602;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/200045;2022;Revista;mWOM Business Strategies: Factors Affecting Recommendations;Journal of Computer Information Systems;"0887-4417;2380-2057";;63 (1), 1-14;Informa UK Limited;"Velicia-Martin, Felix;Folgado-Fernández, Jose A.;Palos-Sánchez, Pedro R.;López-Catalán, Blanca";Sí;"Velicia-Martin, Felix [4320];Palos-Sánchez, Pedro R. [5070]";4;-;-;-;10.1080/08874417.2022.2041504;WOS:000776083800001;2-s2.0-85128049533;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/209099;2022;Revista;The effect of slack configurations on company performance from a dynamic perspective;EUROPEAN MANAGEMENT REVIEW;"1740-4754;1740-4762";;;WILEY PERIODICALS, INC;"Agustí, M.;Galán, J. L.;Acedo, F. J.";Sí;"Agustí, M. [7372];Galán, J. L. [1400];Acedo, F. J. [14]";3;-;-;-;10.1111/emre.12540;WOS:000846776300001;2-s2.0-85136696277;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/204229;2022;Revista;Consumer behaviour in air transportation: comparison between Spanish and German passengers;Travel Behaviour and Society;2214-367X;;28, 264-272;;"Wehner, Christian;López-Bonilla, Luis Miguel;López-Bonilla, Jesús Manuel";Sí;"López-Bonilla, Luis Miguel [2236];López-Bonilla, Jesús Manuel [2235]";3;Universidad de Sevilla;No;-;10.1016/j.tbs.2022.04.008;-;2-s2.0-85130127493;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/199074;2022;Revista;La optimización de la comunicación POSM “Point of Sale Materials” en productos de compra por impulso mediante neuromarketing;IROCAMM-International Review Of Communication And Marketing Mix;2605-0447;;5 (1), 57-71;Universidad de Sevilla;González Morales, Antonio;Sí;González Morales, Antonio [6689];1;-;-;-;10.12795/IROCAMM.2021.v05.i01.05;-;-;-;11441/130198;ARTREV 8320751;Dorada;Texto Completo
https://bibliometria.us.es/prisma/publicacion/196281;2022;Revista;Recorrido histórico del Grupo Comunicar. Un análisis desde el área de Comunicación;REVISTA ESPANOLA DE DOCUMENTACION CIENTIFICA;"0210-0614;1988-4621";;45 (1);CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC;"	Caro González, Francisco Javier;Cruz Díaz, María del Rocío  ;Román Graván, Pedro ";Sí;"	Caro González, Francisco Javier [684];Román Graván, Pedro  [3696]";3;-;-;-;10.3989/redc.2022.1.1844;WOS:000750172500005;2-s2.0-85124766801;-;11441/131375;ARTREV 8328532;Dorada;Texto Completo
https://bibliometria.us.es/prisma/publicacion/186426;2022;Revista;Food-related lifestyles across generations;British Food Journal;0007-070X;;124 (5), 1485-1501;;"Arenas-Gaitán, Jorge;Peral-Peral, Begoña;Reina-Arroyo, Jesús";Sí;"Arenas-Gaitán, Jorge [198];Peral-Peral, Begoña [3216]";3;"Universidad de Sevilla;ESIC Business &amp; Marketing School, Madrid";No;-;10.1108/BFJ-04-2021-0393;WOS:000695568900001;2-s2.0-85114451614;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/215411;2022;Revista;Exploring employees’ beliefs regarding the potential benefits of virtual worlds for group cohesion: gather town;MULTIMEDIA TOOLS AND APPLICATIONS;"1380-7501;1573-7721";;1-23;SPRINGER;"Palos-Sanchez, Pedro R.;Baena-Luna, Pedro;Silva-O’Connor, Daniel";Sí;"Palos-Sanchez, Pedro R. [5070];Baena-Luna, Pedro [6738]";3;"Universidad de Sevilla;Universitat Oberta de Catalunya";No;-;10.1007/s11042-022-14308-7;WOS:000903319100002;2-s2.0-85144691805;36588766;-;-;Híbrida;-
https://bibliometria.us.es/prisma/publicacion/208432;2022;Revista;Speed of International Expansion: The Mediating Role of Network Resources Mobilisation;Management International Review;"0938-8249;1861-8901";;62 (4), 541-568;Springer Science and Business Media LLC;"Bolívar, Luis Miguel;Roldán, José Luis;Castro-Abancéns, Ignacio;Casanueva, Cristóbal";Sí;"Roldán, José Luis [3692];Castro-Abancéns, Ignacio [778];Casanueva, Cristóbal [735]";4;-;-;-;10.1007/s11575-022-00478-x;WOS:000836103300003;2-s2.0-85134511512;-;-;-;Híbrida;-
